"date"	"spx"	"ibm"
"2006-06-06"	-0.113872712115892	0.887880008359865
"2006-06-07"	-0.611113012985065	-0.773281409200699
"2006-06-08"	0.141602518410444	-2.70879453871675
"2006-06-09"	-0.448565226304787	0.768483104675521
"2006-06-12"	-1.19371311510541	-0.781559273376775
"2006-06-13"	-1.11738453982664	-0.117762525876319
"2006-06-14"	0.517580514222615	1.00306970117998
"2006-06-15"	2.10127592870535	1.08290345332360
"2006-06-16"	-0.368465544285446	-0.772304006003832
"2006-06-19"	-0.915858019352456	-0.362459943749904
"2006-06-20"	-0.000806370325623362	0.414132855376348
"2006-06-21"	0.969385520089983	0.399562302544432
"2006-06-22"	-0.528466279142137	-1.43812804417642
"2006-06-23"	-0.0883498712141773	-0.104452287861978
"2006-06-26"	0.485760816666136	0.052239781780905
