"t" "houseId" "Q" "Ta" "G" "Ws" "sunElev"
"2011-01-18" 17 NA 5.71142361111111 15.2400492592593 2.52948020833333 0.163063591932085
"2011-01-19" 17 NA NA NA NA 0.165199202572381
"2011-01-20" 17 NA NA NA NA 0.167067536635559
"2011-01-21" 17 NA -1.74617083333333 38.3612440104167 1.82588680555556 0.169385223465411
"2011-01-22" 17 NA -2.16713229166667 27.9176226041667 1.06097222222222 0.171792441183176
"2011-01-23" 17 NA 0.0112375 15.3408855902778 1.09501805555556 0.174656180983106
"2011-01-24" 17 NA 0.382255555555556 33.4777858217593 1.38474375 0.176870724736195
"2011-01-25" 17 NA NA NA NA 0.179538843708488
"2011-01-26" 17 NA 1.46044930555556 17.4266278414352 3.16006666666667 0.181914219533276
"2011-01-27" 17 NA -2.4735625 12.1410972743056 2.44506597222222 0.184745484441526
"2011-01-28" 17 NA -4.62823333333333 62.1821475115741 0.6610625 0.187275266300228
"2011-01-29" 17 NA -5.03716875 66.5843865162037 0.620587152777778 0.190262995262854
"2011-01-30" 17 NA -2.64692569444444 64.2563123321759 1.59220451388889 0.192940610459641
"2011-01-31" 17 NA -2.42084791666667 68.2885357581018 1.05865104166667 0.195687707407562
"2011-02-01" 17 NA -1.53772083333333 53.4421829834806 2.42551833964646 0.198503730183764
"2011-02-02" 17 NA -0.129496527777778 14.6104560185185 3.78993020833333 0.201386325713747
"2011-02-03" 17 NA 1.83959826388889 17.5881634375 4.75478368055556 0.204333352645316
"2011-02-04" 17 NA 3.34397326388889 59.1481811342593 4.77585833333333 0.207343144187775
"2011-02-05" 17 NA 5.10453784722222 30.9128791145833 7.73231875 0.210818544021255
"2011-02-06" 17 NA 6.03042569444444 18.9106110763889 5.34062013888889 0.213952347684134
"2011-02-07" 17 NA 4.74956388888889 24.2068912731481 3.70563923611111 0.217143806661219
"2011-02-08" 17 NA NA NA NA 0.220391225178721
"2011-02-09" 17 NA 4.10277638888889 54.0750848553241 4.22692638888889 0.223692902711941
"2011-02-10" 17 NA 3.17315104166667 48.7815980034722 1.98959444444444 0.227047134862689
"2011-02-11" 17 NA 3.47786076388889 22.2576469791667 3.554959375 0.230452214213924
"2011-02-12" 17 NA 2.1002875 47.5059227025463 3.75120763888889 0.23348121890051
"2011-02-13" 17 NA -1.78041909722222 90.536686898148 3.60327256944444 0.236980029499091
"2011-02-14" 17 NA -0.883558680555556 25.4526495428241 5.01354340277778 0.240524512360585
"2011-02-15" 17 NA -1.18269305555556 41.4550786400463 6.68478298611111 0.244112957558198
"2011-02-16" 17 NA -2.77933819444444 18.3808081539352 5.88789722222222 0.247743656161704
"2011-02-17" 17 NA -1.33581111111111 49.7410605208333 4.46628541666667 0.251414900957599
"2011-02-18" 17 NA -1.66432256944444 72.4430239814815 2.99609479166667 0.255124987147204
"2011-02-19" 17 NA -2.01903194444444 25.5468074884259 3.15207083333333 0.258425741520544
"2011-02-20" 17 NA -3.14955694444444 90.4570483796296 3.047340625 0.262205780636723
"2011-02-21" 17 NA -3.700278125 75.5695625520833 2.66492777777778 0.266019631569556
"2011-02-22" 17 NA -4.00129097222222 35.6930047453704 3.02789791666667 0.269865605439892
"2011-02-23" 17 NA -4.47381215277778 50.9664259895833 3.08015625 0.273282963220846
"2011-02-24" 17 NA -4.92162673611111 90.8935803761574 3.967490625 0.276724741690165
"2011-02-25" 17 NA -2.00615451388889 74.3605396701389 3.21470972222222 0.280651483901273
"2011-02-26" 17 NA 0.0211430555555556 89.3587745486111 3.03558368055556 0.284603695746854
"2011-02-27" 17 NA 0.960015972222222 113.815839791667 3.69980833333333 0.288110712120266
"2011-02-28" 17 NA -2.02197291666667 34.8583369444444 3.24146527777778 0.292106799665712
"2011-03-01" 17 NA -1.16197986111111 41.332844693287 2.07888541666667 0.296123479050059
"2011-03-02" 17 NA -0.580946180555556 32.9238361111111 1.00874305555556 0.299681601790765
"2011-03-03" 17 NA -2.09892569444444 26.2580540451389 1.64105902777778 0.303732666368148
"2011-03-04" 17 NA -2.62166041666667 28.9592300752315 0.958023958333333 0.307315890131567
"2011-03-05" 17 NA 0.0790229166666667 90.1236258564815 2.14775694444444 0.311395140168273
"2011-03-06" 17 NA 2.537521875 151.574510219907 3.98317048611111 0.315487044390648
"2011-03-07" 17 NA -0.797023958333333 160.989685659722 1.46181145833333 0.319098890928043
"2011-03-08" 17 NA -0.299055555555556 163.298857447917 1.46686319444444 0.323209754652336
"2011-03-09" 17 NA 0.927669097222222 159.678196967593 1.78190451388889 0.326832050666093
"2011-03-10" 17 NA 2.04212291666667 40.7925357002315 4.23295381944444 0.330955859690575
"2011-03-11" 17 NA 3.72823854166667 29.4509343576389 6.05076944444444 0.334582897684562
"2011-03-12" 17 NA 3.45368784722222 102.371340821759 4.31873229166667 0.338713715741506
"2011-03-13" 17 NA 4.86945763888889 123.195839751157 2.44003819444444 0.342339859791415
"2011-03-14" 17 NA 7.34536944444444 93.3099404803241 0.740272222222222 0.346471829795374
"2011-03-15" 17 NA 6.2433875 42.440768119213 0.794631944444444 0.350091515984005
"2011-03-16" 17 NA 1.34153159722222 40.5230967708333 3.4640625 0.354218860471762
"2011-03-17" 17 NA 0.445997569444444 128.917513894676 4.844365625 0.357826596589984
"2011-03-18" 17 NA 1.02857256944444 45.0975720023148 3.51221354166667 0.362463049293423
"2011-03-19" 17 NA 2.47777152777778 59.0327472569444 2.31573159722222 0.36605505182668
"2011-03-20" 17 NA 3.18552881944444 163.03242552662 2.04644861111111 0.370159220473936
"2011-03-21" 17 NA 3.27721215277778 150.173266666667 2.52242986111111 0.373728438009762
"2011-03-22" 17 NA 4.40889513888889 99.4884933969907 3.22655520833333 0.377811046876487
"2011-03-23" 17 NA 6.92277395833333 200.872942864583 3.20684513888889 0.381352184640186
"2011-03-24" 17 NA 6.06349722222222 199.581656487269 3.24223784722222 0.385407754431585
"2011-03-25" 17 NA 7.58954895833333 210.564311163194 3.34522326388889 0.388915581583127
"2011-03-26" 17 NA 5.45970173611111 115.874782511574 3.44382048611111 0.392403482901058
"2011-03-27" 17 NA 1.40105401785714 195.398957251157 1.41153382936508 0.396408049780884
"2011-03-28" 17 NA NA NA NA 0.399854964302015
"2011-03-29" 17 NA 3.97095243055556 227.706262546296 3.71300486111111 0.403819133407515
"2011-03-30" 17 NA 4.93334513888889 133.639689201389 3.36560277777778 0.40721997178581
"2011-03-31" 17 NA 6.00069166666667 88.5316536342593 1.88452256944444 0.411683256943009
"2011-04-01" 17 NA 8.13886423611111 60.8782862037037 3.12566701388889 0.415034098209116
"2011-04-02" 17 NA 9.20224722222222 162.89483302662 3.620671875 0.418904269311923
"2011-04-03" 17 NA 12.7686493055556 172.416611429398 2.13974097222222 0.422198890596382
"2011-04-04" 17 NA 9.47958125 139.008645451389 1.53866909722222 0.426012947140994
"2011-04-05" 17 NA 8.12917465277778 197.610028559028 2.17753993055556 0.429246388241339
"2011-04-06" 17 NA 7.57215 60.0217840972222 4.67077951388889 0.432446367394246
"2011-04-07" 17 NA 9.56466527777778 76.8365906770833 4.64929965277778 0.43616655912002
"2011-04-08" 17 NA 8.31159618055556 197.747201412037 4.87838333333333 0.439298031621464
"2011-04-09" 17 NA 7.40859791666667 133.93999337963 6.10376354166667 0.442949442097932
"2011-04-10" 17 NA 7.74672152777778 249.209609114583 2.63479409722222 0.446007526405033
"2011-04-11" 17 NA 9.79891770833333 238.787394600694 1.141746875 0.450144454201768
"2011-04-12" 17 NA 9.85614930555556 238.039872170139 1.71871180555556 0.453124773315854
"2011-04-13" 17 NA 6.89968055555556 145.404979751157 7.45435451388889 0.456625390397679
"2011-04-14" 17 NA 6.360121875 130.737445497685 4.67148333333333 0.459522495210031
"2011-04-15" 17 NA 6.40918402777778 261.130942864583 1.55766770833333 0.462939211866877
"2011-04-16" 17 NA 8.74094444444444 270.367160491898 0.998542708333333 0.4657482799044
"2011-04-17" 17 NA 9.61111840277778 175.771211643519 2.21856805555556 0.469076147178319
"2011-04-18" 17 NA 8.99993854166667 215.385616498843 2.16364201388889 0.472357727602766
"2011-04-19" 17 NA 9.56105034722222 280.887830729167 1.17898576388889 0.475026456980031
"2011-04-20" 17 NA 11.1433840277778 263.605071903935 2.16999861111111 0.478211775531888
"2011-04-21" 17 NA 13.2785881944444 250.157849045139 0.838162152777778 0.480780429782796
"2011-04-22" 17 NA 13.7920767361111 273.620094675926 1.26322048611111 0.483864578633076
"2011-04-23" 17 NA 13.2041163194444 279.369007581019 2.24890763888889 0.486896246934983
"2011-04-24" 17 NA 13.0451215277778 289.976456394676 3.37946319444444 0.489874894695671
"2011-04-25" 17 NA 12.3290055555556 294.648710763889 2.06695590277778 0.492798982635579
"2011-04-26" 17 NA 13.4407114583333 293.300907337963 0.90134375 0.495666821806595
"2011-04-27" 17 NA 13.7371503472222 283.301599091435 1.53483333333333 0.497907270970821
"2011-04-28" 17 NA 12.3203947916667 217.768549681713 1.76877708333333 0.500659123683882
"2011-04-29" 17 NA 11.3653878472222 241.618455046296 3.96864548611111 0.503351055411148
"2011-04-30" 17 NA 11.1936069444444 303.121014554398 3.76318541666667 0.505981844164378
"2011-05-01" 17 NA 10.23145625 317.520852135417 2.21849722222222 0.507979946492789
"2011-05-02" 17 NA 8.91804305555556 258.207001828704 2.14083333333333 0.510485050085947
"2011-05-03" 17 NA 6.95232291666667 262.001057760417 2.77264965277778 0.512925374081357
"2011-05-04" 17 NA 6.42106111111111 228.636109797454 1.80051215277778 0.515299710753559
"2011-05-05" 17 NA 6.67850520833333 269.92073458912 1.84024861111111 0.517606856841646
"2011-05-06" 17 NA 9.00026701388889 310.094980543981 1.88531979166667 0.520416945280584
"2011-05-07" 17 NA 12.2778385416667 314.511731585648 1.790071875 0.522015182340457
"2011-05-08" 17 NA 13.6692159722222 322.03181478588 3.39137604166667 0.524113985345895
"2011-05-09" 17 NA 12.7266302083333 336.059298912037 4.21834513888889 0.526140784367931
"2011-05-10" 17 NA 15.1388256944444 321.111147453704 4.15504756944444 0.528094406806221
"2011-05-11" 17 NA 16.1468309027778 251.131710758102 1.57165659722222 0.529973687670014
"2011-05-12" 17 NA 14.3009763888889 224.342181383102 1.31077569444444 0.531777470215436
"2011-05-13" 17 NA 13.0469006944444 217.294283570602 1.58393159722222 0.534073551695528
"2011-05-14" 17 NA 11.5525329861111 248.667157818287 2.40902465277778 0.536292136593259
"2011-05-15" 17 NA 10.3727704861111 171.007503443287 2.23828715277778 0.537861851103718
"2011-05-16" 17 NA 9.77549618055555 216.329623732639 2.84913680555556 0.539351473577216
"2011-05-17" 17 NA 10.41644375 118.259808472222 2.91410486111111 0.540759900563307
"2011-05-18" 17 NA 11.4870753472222 174.691850966435 3.37055347222222 0.542653177438078
"2011-05-19" 17 NA 13.6287840277778 126.427697436343 2.14240173611111 0.544463212697105
"2011-05-20" 17 NA 12.8838451388889 240.751573153935 2.23982256944444 0.545620558671075
"2011-05-21" 17 NA 12.5366256944444 317.017388854167 1.24209756944444 0.547258456197761
"2011-05-22" 17 NA 14.6463736111111 318.38161724537 1.83092743055556 0.548809357441334
"2011-05-23" 17 NA NA NA NA 0.549705892645332
"2011-05-24" 17 NA NA NA NA 0.551078802797825
"2011-05-25" 17 NA 10.9413038194444 232.734962517361 4.50470902777778 0.5529256362025
"2011-05-26" 17 NA 11.2772940972222 312.771004131944 2.68197986111111 0.553551664198683
"2011-05-27" 17 NA 13.5334579861111 229.524558622685 3.21887361111111 0.555213136562206
"2011-05-28" 17 NA 11.2901614583333 139.890856458333 3.76806076388889 0.555653827016018
"2011-05-29" 17 NA 11.1931996527778 162.789717546296 3.66174756944444 0.55712601117664
"2011-05-30" 17 NA 12.1271173611111 141.501019398148 3.29822673611111 0.557939877063202
"2011-05-31" 17 NA 16.6336600694444 295.93126630787 2.19439236111111 0.559218898919045
"2011-06-01" 17 NA 13.4280878472222 143.961647858796 3.059184375 0.559838293976939
"2008-10-02" 18 NA 9.59924618055556 63.7004746875 2.84582048611111 0.337151588528363
"2008-10-03" 18 NA 10.2856336805556 111.414480607639 3.19601076388889 0.333019939525095
"2008-10-04" 18 NA 9.95794826388889 116.680434768519 3.29144027777778 0.329391812094595
"2008-10-05" 18 NA 8.39112847222222 116.548580300926 3.04730104166667 0.325268318210946
"2008-10-06" 18 NA 9.12225138888889 54.3847764988426 4.17854791666667 0.3211527305741
"2008-10-07" 18 NA 9.0405625 153.753525005787 0.521307291666667 0.317046959261461
"2008-10-08" 18 NA 11.54950625 94.662142806713 1.81719756944444 0.313439358366851
"2008-10-09" 18 NA 12.5965375 71.9474652083333 2.03011805555556 0.309353830143042
"2008-10-10" 18 NA 11.6831482638889 142.504145271991 1.62630555555556 0.305764220610032
"2008-10-11" 18 NA 12.0838244949495 83.3011431638558 3.47277408459596 0.301705091964805
"2008-10-12" 18 NA 13.2738159722222 71.6615279340278 3.81293229166667 0.298139403298945
"2008-10-13" 18 NA 13.758765625 105.05069474537 2.14906284722222 0.294112911426511
"2008-10-14" 18 NA 13.0414003472222 67.4514008564815 2.50493125 0.290106003739827
"2008-10-15" 18 NA 13.0854145833333 86.6547900347222 1.40210972222222 0.286589603685087
"2008-10-16" 18 NA 12.0422434027778 37.9206173611111 3.44596875 0.282624893687168
"2008-10-17" 18 NA 8.84473819444444 35.041896880787 2.42725138888889 0.279147622818162
"2008-10-18" 18 NA 9.25334618055556 118.934487957176 2.49573506944444 0.275231529605261
"2008-10-19" 18 NA 9.75250347222222 29.9576671296296 3.14431006944444 0.271343233175144
"2008-10-20" 18 NA 11.4495267361111 69.5613946469907 2.99388854166667 0.267484424589416
"2008-10-21" 18 NA 12.1825732638889 105.644380625 4.45802951388889 0.264108682540454
"2008-10-22" 18 NA 10.6469850694444 46.6523908912037 3.11543888888889 0.260311639288453
